N,T,pk,pm,fx
45,90,0.8,0.0001,1.86999
50,90,0.8,0.0001,1.8832099999999996
55,90,0.8,0.0001,1.8830200000000006
60,90,0.8,0.0001,1.9051599999999995
65,90,0.8,0.0001,1.9386700000000001
70,90,0.8,0.0001,1.9345800000000002
75,90,0.8,0.0001,1.9347
80,90,0.8,0.0001,1.9310099999999994
30,90,0.85,0.0001,1.7652100000000004
35,90,0.85,0.0001,1.81321
40,90,0.85,0.0001,1.8460700000000005
45,90,0.85,0.0001,1.84904
50,90,0.85,0.0001,1.8676199999999992
55,90,0.85,0.0001,1.89429
60,90,0.85,0.0001,1.92339
65,90,0.85,0.0001,1.9329799999999995
70,90,0.85,0.0001,1.9318699999999998
75,90,0.85,0.0001,1.9250199999999993
80,90,0.85,0.0001,1.92524
30,90,0.9,0.0001,1.7990000000000008
35,90,0.9,0.0001,1.7855799999999997
40,90,0.9,0.0001,1.8584800000000008
45,90,0.9,0.0001,1.85921
50,90,0.9,0.0001,1.8834200000000003
55,90,0.9,0.0001,1.9045399999999995
60,90,0.9,0.0001,1.9138800000000007
65,90,0.9,0.0001,1.9353099999999999
70,90,0.9,0.0001,1.9327500000000004
75,90,0.9,0.0001,1.9492299999999998
80,90,0.9,0.0001,1.9271
30,90,0.5,0.0005,1.7351299999999992
35,90,0.5,0.0005,1.7898200000000009
40,90,0.5,0.0005,1.8289200000000005
45,90,0.5,0.0005,1.8464700000000007
50,90,0.5,0.0005,1.8682000000000003
55,90,0.5,0.0005,1.8798199999999996
60,90,0.5,0.0005,1.8802800000000002
65,90,0.5,0.0005,1.90853
70,90,0.5,0.0005,1.8963800000000004
75,90,0.5,0.0005,1.8860300000000008
80,90,0.5,0.0005,1.9227900000000004
30,90,0.55,0.0005,1.7769300000000003
35,90,0.55,0.0005,1.7757799999999995
40,90,0.55,0.0005,1.8293799999999998
45,90,0.55,0.0005,1.8324700000000014
50,90,0.55,0.0005,1.8664300000000005
55,90,0.55,0.0005,1.8862199999999993
60,90,0.55,0.0005,1.8978700000000002
65,90,0.55,0.0005,1.8935499999999998
70,90,0.55,0.0005,1.9234800000000007
75,90,0.55,0.0005,1.93006
80,90,0.55,0.0005,1.9260599999999999
30,90,0.6,0.0005,1.76132
35,90,0.6,0.0005,1.7826700000000002
40,90,0.6,0.0005,1.83311
45,90,0.6,0.0005,1.85373
50,90,0.6,0.0005,1.8695700000000002
55,90,0.6,0.0005,1.9040700000000002
60,90,0.6,0.0005,1.8897799999999998
65,90,0.6,0.0005,1.9156
70,90,0.6,0.0005,1.9279100000000002
75,90,0.6,0.0005,1.9309699999999999
80,90,0.6,0.0005,1.9208499999999995
30,90,0.65,0.0005,1.7579500000000001
35,90,0.65,0.0005,1.8250800000000007
40,90,0.65,0.0005,1.80384
45,90,0.65,0.0005,1.831170000000001
50,90,0.65,0.0005,1.8541399999999997
55,90,0.65,0.0005,1.9159100000000007
60,90,0.65,0.0005,1.88659
65,90,0.65,0.0005,1.9035400000000005
70,90,0.65,0.0005,1.9293799999999997
75,90,0.65,0.0005,1.9211399999999998
80,90,0.65,0.0005,1.9423300000000006
30,90,0.7,0.0005,1.7066300000000008
35,90,0.7,0.0005,1.8338199999999998
40,90,0.7,0.0005,1.8514399999999989
45,90,0.7,0.0005,1.8599299999999996
50,90,0.7,0.0005,1.88365
55,90,0.7,0.0005,1.9013900000000004
60,90,0.7,0.0005,1.8995200000000005
65,90,0.7,0.0005,1.9296699999999998
70,90,0.7,0.0005,1.9280899999999996
75,90,0.7,0.0005,1.9202100000000002
80,90,0.7,0.0005,1.9523400000000002
30,90,0.75,0.0005,1.79658
35,90,0.75,0.0005,1.8249099999999996
40,90,0.75,0.0005,1.8285299999999998
45,90,0.75,0.0005,1.8552199999999999
50,90,0.75,0.0005,1.89929
55,90,0.75,0.0005,1.9007999999999998
60,90,0.75,0.0005,1.9188299999999998
65,90,0.75,0.0005,1.9102599999999992
70,90,0.75,0.0005,1.9300199999999996
75,90,0.75,0.0005,1.94016
80,90,0.75,0.0005,1.9352099999999999
30,90,0.8,0.0005,1.7947400000000004
35,90,0.8,0.0005,1.81611
40,90,0.8,0.0005,1.8485
45,90,0.8,0.0005,1.8602699999999999
50,90,0.8,0.0005,1.8748200000000004
55,90,0.8,0.0005,1.9080199999999998
60,90,0.8,0.0005,1.9047500000000002
65,90,0.8,0.0005,1.9221000000000004
70,90,0.8,0.0005,1.9429299999999996
75,90,0.8,0.0005,1.9528899999999998
80,90,0.8,0.0005,1.9523499999999994
30,90,0.85,0.0005,1.7886900000000008
35,90,0.85,0.0005,1.803940000000001
40,90,0.85,0.0005,1.8357800000000004
45,90,0.85,0.0005,1.8549999999999998
50,90,0.85,0.0005,1.86595
55,90,0.85,0.0005,1.87727
60,90,0.85,0.0005,1.9155399999999998
65,90,0.85,0.0005,1.93663
70,90,0.85,0.0005,1.94833
75,90,0.85,0.0005,1.9397499999999999
80,90,0.85,0.0005,1.94027
30,90,0.9,0.0005,1.7741700000000002
35,90,0.9,0.0005,1.8313499999999996
40,90,0.9,0.0005,1.8789399999999998
45,90,0.9,0.0005,1.8833099999999996
50,90,0.9,0.0005,1.93576
55,90,0.9,0.0005,1.9064300000000003
60,90,0.9,0.0005,1.9260300000000001
65,90,0.9,0.0005,1.94725
70,90,0.9,0.0005,1.94489
75,90,0.9,0.0005,1.9652999999999998
80,90,0.9,0.0005,1.95114
30,90,0.5,0.001,1.7416800000000001
35,90,0.5,0.001,1.7723300000000006
40,90,0.5,0.001,1.8211900000000003
45,90,0.5,0.001,1.8216800000000004
50,90,0.5,0.001,1.8733800000000005
55,90,0.5,0.001,1.87345
60,90,0.5,0.001,1.87877
65,90,0.5,0.001,1.9002299999999999
70,90,0.5,0.001,1.94807
75,90,0.5,0.001,1.9276
80,90,0.5,0.001,1.93528
30,90,0.55,0.001,1.77645
35,90,0.55,0.001,1.82575
40,90,0.55,0.001,1.8557599999999999
45,90,0.55,0.001,1.8358900000000002
50,90,0.55,0.001,1.8291599999999997
55,90,0.55,0.001,1.8896000000000004
60,90,0.55,0.001,1.9007799999999995
65,90,0.55,0.001,1.89197
70,90,0.55,0.001,1.9184300000000005
75,90,0.55,0.001,1.9321899999999999
80,90,0.55,0.001,1.9162899999999998
30,90,0.6,0.001,1.7739500000000001
35,90,0.6,0.001,1.7944
40,90,0.6,0.001,1.8248000000000006
45,90,0.6,0.001,1.8628699999999998
50,90,0.6,0.001,1.8771600000000002
55,90,0.6,0.001,1.89861
60,90,0.6,0.001,1.9197700000000004
65,90,0.6,0.001,1.9216499999999994
70,90,0.6,0.001,1.9172999999999996
75,90,0.6,0.001,1.91738
80,90,0.6,0.001,1.9356200000000003
30,90,0.65,0.001,1.7776100000000006
35,90,0.65,0.001,1.82069
40,90,0.65,0.001,1.8472300000000006
45,90,0.65,0.001,1.8666300000000007
50,90,0.65,0.001,1.8622899999999987
55,90,0.65,0.001,1.8920799999999993
60,90,0.65,0.001,1.8978899999999999
65,90,0.65,0.001,1.89918
70,90,0.65,0.001,1.9247199999999998
75,90,0.65,0.001,1.92567
80,90,0.65,0.001,1.9330600000000007
30,90,0.7,0.001,1.7957100000000006
35,90,0.7,0.001,1.8198800000000006
40,90,0.7,0.001,1.8628400000000003
45,90,0.7,0.001,1.87078
50,90,0.7,0.001,1.8768799999999999
55,90,0.7,0.001,1.9041200000000003
60,90,0.7,0.001,1.9222800000000004
65,90,0.7,0.001,1.9283299999999997
70,90,0.7,0.001,1.9389199999999998
75,90,0.7,0.001,1.9516999999999998
80,90,0.7,0.001,1.940549999999999
30,90,0.75,0.001,1.7843500000000008
35,90,0.75,0.001,1.7910799999999998
40,90,0.75,0.001,1.87565
45,90,0.75,0.001,1.8456100000000004
50,90,0.75,0.001,1.8948000000000005
55,90,0.75,0.001,1.9156199999999997
60,90,0.75,0.001,1.92997
65,90,0.75,0.001,1.9217399999999998
70,90,0.75,0.001,1.9513899999999997
75,90,0.75,0.001,1.94523
80,90,0.75,0.001,1.94378
30,90,0.8,0.001,1.7986600000000004
35,90,0.8,0.001,1.8805299999999994
40,90,0.8,0.001,1.8298400000000001
45,90,0.8,0.001,1.8660800000000006
50,90,0.8,0.001,1.9215599999999993
55,90,0.8,0.001,1.8915099999999996
60,90,0.8,0.001,1.90044
65,90,0.8,0.001,1.9215799999999998
70,90,0.8,0.001,1.9429299999999998
75,90,0.8,0.001,1.9563799999999996
80,90,0.8,0.001,1.9551300000000003
30,90,0.85,0.001,1.8042200000000002
35,90,0.85,0.001,1.82723
40,90,0.85,0.001,1.87151
45,90,0.85,0.001,1.86803
50,90,0.85,0.001,1.8880800000000009
55,90,0.85,0.001,1.9226299999999998
60,90,0.85,0.001,1.9167699999999999
65,90,0.85,0.001,1.9276899999999997
70,90,0.85,0.001,1.9290100000000003
75,90,0.85,0.001,1.9599099999999996
80,90,0.85,0.001,1.96063
30,90,0.9,0.001,1.7834699999999999
35,90,0.9,0.001,1.8072000000000006
40,90,0.9,0.001,1.8560800000000008
45,90,0.9,0.001,1.8833799999999992
50,90,0.9,0.001,1.9065499999999997
55,90,0.9,0.001,1.92341
60,90,0.9,0.001,1.92444
65,90,0.9,0.001,1.9264800000000002
70,90,0.9,0.001,1.95206
75,90,0.9,0.001,1.9554700000000005
80,90,0.9,0.001,1.9446999999999992
30,90,0.5,0.005,1.8146599999999995
35,90,0.5,0.005,1.86296
40,90,0.5,0.005,1.8326099999999996
45,90,0.5,0.005,1.8946399999999999
50,90,0.5,0.005,1.9182300000000003
55,90,0.5,0.005,1.9093900000000006
60,90,0.5,0.005,1.91343
65,90,0.5,0.005,1.9306299999999996
70,90,0.5,0.005,1.9357600000000001
75,90,0.5,0.005,1.97238
80,90,0.5,0.005,1.96185
30,90,0.55,0.005,1.8533800000000002
35,90,0.55,0.005,1.8711300000000006
40,90,0.55,0.005,1.91011
45,90,0.55,0.005,1.9084
50,90,0.55,0.005,1.9250100000000003
55,90,0.55,0.005,1.91209
60,90,0.55,0.005,1.9296299999999997
65,90,0.55,0.005,1.9554
70,90,0.55,0.005,1.9384099999999995
75,90,0.55,0.005,1.95471
80,90,0.55,0.005,1.9572099999999997
30,90,0.6,0.005,1.8392100000000005
35,90,0.6,0.005,1.8497999999999999
40,90,0.6,0.005,1.87073
45,90,0.6,0.005,1.9041999999999997
50,90,0.6,0.005,1.9244999999999999
55,90,0.6,0.005,1.9451799999999995
60,90,0.6,0.005,1.92786
65,90,0.6,0.005,1.9489599999999998
70,90,0.6,0.005,1.9650299999999998
75,90,0.6,0.005,1.9670400000000003
80,90,0.6,0.005,1.96275
30,90,0.65,0.005,1.8262699999999998
35,90,0.65,0.005,1.8866299999999996
40,90,0.65,0.005,1.8929399999999998
45,90,0.65,0.005,1.8944299999999998
50,90,0.65,0.005,1.9381499999999996
55,90,0.65,0.005,1.9121299999999994
60,90,0.65,0.005,1.9219199999999999
65,90,0.65,0.005,1.9646800000000002
70,90,0.65,0.005,1.9606299999999999
75,90,0.65,0.005,1.9529600000000005
80,90,0.65,0.005,1.9713500000000002
30,90,0.7,0.005,1.8677700000000004
35,90,0.7,0.005,1.9147800000000001
40,90,0.7,0.005,1.8885200000000004
45,90,0.7,0.005,1.9086200000000004
50,90,0.7,0.005,1.9199900000000003
55,90,0.7,0.005,1.92285
60,90,0.7,0.005,1.9422300000000003
65,90,0.7,0.005,1.9551800000000004
70,90,0.7,0.005,1.9565899999999998
75,90,0.7,0.005,1.9756799999999999
80,90,0.7,0.005,1.9698000000000002
30,90,0.75,0.005,1.84736
35,90,0.75,0.005,1.8741800000000004
40,90,0.75,0.005,1.90151
45,90,0.75,0.005,1.9199499999999998
50,90,0.75,0.005,1.9409799999999995
55,90,0.75,0.005,1.9373299999999998
60,90,0.75,0.005,1.9391899999999997
65,90,0.75,0.005,1.9691999999999998
70,90,0.75,0.005,1.9514100000000005
75,90,0.75,0.005,1.96811
80,90,0.75,0.005,1.9747700000000001
30,90,0.8,0.005,1.8533199999999994
35,90,0.8,0.005,1.86881
40,90,0.8,0.005,1.9132199999999997
45,90,0.8,0.005,1.92001
50,90,0.8,0.005,1.9251299999999998
55,90,0.8,0.005,1.9260299999999995
60,90,0.8,0.005,1.9414600000000002
65,90,0.8,0.005,1.9504299999999994
70,90,0.8,0.005,1.9684299999999997
75,90,0.8,0.005,1.9746200000000003
80,90,0.8,0.005,1.97401
30,90,0.85,0.005,1.8766599999999998
35,90,0.85,0.005,1.8617400000000004
40,90,0.85,0.005,1.8958100000000002
45,90,0.85,0.005,1.91946
50,90,0.85,0.005,1.91638
55,90,0.85,0.005,1.94757
60,90,0.85,0.005,1.9610299999999998
65,90,0.85,0.005,1.9543799999999993
70,90,0.85,0.005,1.9610000000000003
75,90,0.85,0.005,1.9843800000000003
80,90,0.85,0.005,1.9722799999999998
30,90,0.9,0.005,1.8655000000000002
35,90,0.9,0.005,1.88108
40,90,0.9,0.005,1.9210799999999997
45,90,0.9,0.005,1.9118700000000004
50,90,0.9,0.005,1.9450199999999997
55,90,0.9,0.005,1.9503699999999997
60,90,0.9,0.005,1.9702500000000003
65,90,0.9,0.005,1.9493599999999998
70,90,0.9,0.005,1.97654
75,90,0.9,0.005,1.9735000000000003
80,90,0.9,0.005,1.98026
30,90,0.5,0.01,1.8734199999999999
35,90,0.5,0.01,1.9330499999999995
40,90,0.5,0.01,1.9356300000000004
45,90,0.5,0.01,1.9605700000000001
50,90,0.5,0.01,1.9596999999999993
55,90,0.5,0.01,1.9762099999999998
60,90,0.5,0.01,1.9756
65,90,0.5,0.01,1.96999
70,90,0.5,0.01,1.9637699999999998
75,90,0.5,0.01,1.97735
80,90,0.5,0.01,1.9878900000000002
30,90,0.55,0.01,1.8887699999999998
35,90,0.55,0.01,1.9164700000000001
40,90,0.55,0.01,1.9293500000000001
45,90,0.55,0.01,1.94246
50,90,0.55,0.01,1.9384499999999998
55,90,0.55,0.01,1.9591699999999996
60,90,0.55,0.01,1.9610700000000003
65,90,0.55,0.01,1.96977
70,90,0.55,0.01,1.9814300000000005
75,90,0.55,0.01,1.9812299999999998
80,90,0.55,0.01,1.9904
30,90,0.6,0.01,1.8850900000000004
35,90,0.6,0.01,1.8891300000000002
40,90,0.6,0.01,1.9403400000000002
45,90,0.6,0.01,1.95008
50,90,0.6,0.01,1.95394
55,90,0.6,0.01,1.9633500000000004
60,90,0.6,0.01,1.9624000000000001
65,90,0.6,0.01,1.98243
70,90,0.6,0.01,1.9789599999999996
75,90,0.6,0.01,1.98714
80,90,0.6,0.01,1.98153
30,90,0.65,0.01,1.9185599999999996
35,90,0.65,0.01,1.91386
40,90,0.65,0.01,1.92204
45,90,0.65,0.01,1.9608100000000004
50,90,0.65,0.01,1.96567
55,90,0.65,0.01,1.9620899999999997
60,90,0.65,0.01,1.9875299999999998
65,90,0.65,0.01,1.9753099999999997
70,90,0.65,0.01,1.9784699999999997
75,90,0.65,0.01,1.9915800000000001
80,90,0.65,0.01,1.9890599999999998
30,90,0.7,0.01,1.9102800000000002
35,90,0.7,0.01,1.9294199999999997
40,90,0.7,0.01,1.9124199999999996
45,90,0.7,0.01,1.9630599999999998
50,90,0.7,0.01,1.9624199999999998
55,90,0.7,0.01,1.98515
60,90,0.7,0.01,1.9620100000000003
65,90,0.7,0.01,1.9706000000000001
70,90,0.7,0.01,1.98412
75,90,0.7,0.01,1.9852999999999996
80,90,0.7,0.01,1.98722
30,90,0.75,0.01,1.9071999999999993
35,90,0.75,0.01,1.9151799999999997
40,90,0.75,0.01,1.9330699999999998
45,90,0.75,0.01,1.94822
50,90,0.75,0.01,1.9754800000000001
55,90,0.75,0.01,1.97586
60,90,0.75,0.01,1.9923600000000001
65,90,0.75,0.01,1.9792299999999998
70,90,0.75,0.01,1.9865299999999997
75,90,0.75,0.01,1.99376
80,90,0.75,0.01,1.9922499999999999
30,90,0.8,0.01,1.902
35,90,0.8,0.01,1.90831
40,90,0.8,0.01,1.93528
45,90,0.8,0.01,1.9350600000000002
50,90,0.8,0.01,1.9749299999999996
55,90,0.8,0.01,1.9695999999999998
60,90,0.8,0.01,1.9860199999999997
65,90,0.8,0.01,1.97793
70,90,0.8,0.01,1.9868299999999999
75,90,0.8,0.01,1.98189
80,90,0.8,0.01,1.9941199999999997
30,90,0.85,0.01,1.9029000000000005
35,90,0.85,0.01,1.9380900000000003
40,90,0.85,0.01,1.95504
45,90,0.85,0.01,1.9402699999999995
50,90,0.85,0.01,1.9666899999999998
55,90,0.85,0.01,1.9696399999999996
60,90,0.85,0.01,1.9751799999999997
65,90,0.85,0.01,1.98962
70,90,0.85,0.01,1.98545
75,90,0.85,0.01,1.9885899999999999
80,90,0.85,0.01,1.98246
30,90,0.9,0.01,1.9426299999999999
35,90,0.9,0.01,1.9337299999999997
40,90,0.9,0.01,1.9437900000000001
45,90,0.9,0.01,1.9547400000000004
50,90,0.9,0.01,1.9785799999999998
55,90,0.9,0.01,1.98744
60,90,0.9,0.01,1.98748
65,90,0.9,0.01,1.9920100000000003
70,90,0.9,0.01,1.9877
75,90,0.9,0.01,1.9871499999999997
80,90,0.9,0.01,1.98769
30,100,0.5,0.0001,1.6710500000000008
35,100,0.5,0.0001,1.7168900000000007
40,100,0.5,0.0001,1.7776399999999992
45,100,0.5,0.0001,1.8010100000000009
50,100,0.5,0.0001,1.826610000000001
55,100,0.5,0.0001,1.8389699999999995
60,100,0.5,0.0001,1.89541
65,100,0.5,0.0001,1.87318
70,100,0.5,0.0001,1.90553
75,100,0.5,0.0001,1.8926100000000003
80,100,0.5,0.0001,1.9260199999999992
30,100,0.55,0.0001,1.6865899999999998
35,100,0.55,0.0001,1.73649
40,100,0.55,0.0001,1.77722
45,100,0.55,0.0001,1.840270000000001
50,100,0.55,0.0001,1.8511200000000003
55,100,0.55,0.0001,1.885700000000001
60,100,0.55,0.0001,1.9110999999999998
65,100,0.55,0.0001,1.8821400000000004
70,100,0.55,0.0001,1.8840899999999996
75,100,0.55,0.0001,1.92082
80,100,0.55,0.0001,1.9334800000000003
30,100,0.6,0.0001,1.7371100000000002
35,100,0.6,0.0001,1.7628099999999995
40,100,0.6,0.0001,1.7692000000000008
45,100,0.6,0.0001,1.8046999999999995
50,100,0.6,0.0001,1.8446500000000001
55,100,0.6,0.0001,1.8698399999999997
60,100,0.6,0.0001,1.8868300000000005
65,100,0.6,0.0001,1.8967900000000006
70,100,0.6,0.0001,1.91759
75,100,0.6,0.0001,1.9375600000000004
80,100,0.6,0.0001,1.9191100000000003
30,100,0.65,0.0001,1.7544900000000003
35,100,0.65,0.0001,1.786380000000001
40,100,0.65,0.0001,1.7796900000000004
45,100,0.65,0.0001,1.8430399999999998
50,100,0.65,0.0001,1.8609900000000001
55,100,0.65,0.0001,1.8772100000000007
60,100,0.65,0.0001,1.8840599999999994
65,100,0.65,0.0001,1.9136199999999994
70,100,0.65,0.0001,1.9041000000000015
75,100,0.65,0.0001,1.90711
80,100,0.65,0.0001,1.9435999999999996
30,100,0.7,0.0001,1.782330000000001
35,100,0.7,0.0001,1.7798299999999998
40,100,0.7,0.0001,1.8155299999999996
45,100,0.7,0.0001,1.86046
50,100,0.7,0.0001,1.86121
55,100,0.7,0.0001,1.8912399999999994
60,100,0.7,0.0001,1.8854599999999997
65,100,0.7,0.0001,1.89642
70,100,0.7,0.0001,1.9235600000000006
75,100,0.7,0.0001,1.9348199999999998
80,100,0.7,0.0001,1.9292699999999998
30,100,0.75,0.0001,1.7874100000000004
35,100,0.75,0.0001,1.8011000000000004
40,100,0.75,0.0001,1.8166400000000003
45,100,0.75,0.0001,1.8436000000000008
50,100,0.75,0.0001,1.8359100000000006
55,100,0.75,0.0001,1.8950900000000002
60,100,0.75,0.0001,1.9022400000000004
65,100,0.75,0.0001,1.9329400000000008
70,100,0.75,0.0001,1.9220500000000005
75,100,0.75,0.0001,1.94191
80,100,0.75,0.0001,1.9309499999999995
30,100,0.8,0.0001,1.7851499999999998
35,100,0.8,0.0001,1.81541
40,100,0.8,0.0001,1.8337899999999998
45,100,0.8,0.0001,1.8692999999999997
50,100,0.8,0.0001,1.8765699999999998
55,100,0.8,0.0001,1.8967699999999998
60,100,0.8,0.0001,1.9242999999999997
65,100,0.8,0.0001,1.8928
70,100,0.8,0.0001,1.9296600000000002
75,100,0.8,0.0001,1.95883
80,100,0.8,0.0001,1.9415900000000001
30,100,0.85,0.0001,1.7758699999999998
35,100,0.85,0.0001,1.8431199999999999
40,100,0.85,0.0001,1.8327700000000005
45,100,0.85,0.0001,1.8551700000000002
50,100,0.85,0.0001,1.8979800000000002
55,100,0.85,0.0001,1.9195400000000005
60,100,0.85,0.0001,1.9101600000000007
65,100,0.85,0.0001,1.9134299999999995
70,100,0.85,0.0001,1.95983
75,100,0.85,0.0001,1.9405199999999996
80,100,0.85,0.0001,1.9443399999999997
30,100,0.9,0.0001,1.7997299999999996
35,100,0.9,0.0001,1.7995800000000006
40,100,0.9,0.0001,1.8201299999999998
45,100,0.9,0.0001,1.8767699999999998
50,100,0.9,0.0001,1.879950000000001
55,100,0.9,0.0001,1.9197899999999999
60,100,0.9,0.0001,1.91065
65,100,0.9,0.0001,1.9260499999999994
70,100,0.9,0.0001,1.9406599999999994
75,100,0.9,0.0001,1.9438100000000003
80,100,0.9,0.0001,1.9431000000000005
30,100,0.5,0.0005,1.72376
35,100,0.5,0.0005,1.7172000000000005
40,100,0.5,0.0005,1.8002999999999991
45,100,0.5,0.0005,1.8269499999999999
50,100,0.5,0.0005,1.8436800000000002
55,100,0.5,0.0005,1.8346200000000004
60,100,0.5,0.0005,1.8716099999999998
65,100,0.5,0.0005,1.8679400000000002
70,100,0.5,0.0005,1.89736
75,100,0.5,0.0005,1.9214100000000003
80,100,0.5,0.0005,1.9382799999999998
30,100,0.55,0.0005,1.7455700000000005
35,100,0.55,0.0005,1.7884200000000003
40,100,0.55,0.0005,1.8189900000000006
45,100,0.55,0.0005,1.8588899999999997
50,100,0.55,0.0005,1.8668099999999999
55,100,0.55,0.0005,1.8749200000000001
60,100,0.55,0.0005,1.9053299999999995
65,100,0.55,0.0005,1.8728699999999996
70,100,0.55,0.0005,1.8952699999999998
75,100,0.55,0.0005,1.92814
80,100,0.55,0.0005,1.9318300000000002
30,100,0.6,0.0005,1.7318500000000006
35,100,0.6,0.0005,1.8169500000000007
40,100,0.6,0.0005,1.8365200000000002
45,100,0.6,0.0005,1.8361200000000004
50,100,0.6,0.0005,1.8375999999999997
55,100,0.6,0.0005,1.8775799999999996
60,100,0.6,0.0005,1.8960500000000005
65,100,0.6,0.0005,1.89316
70,100,0.6,0.0005,1.93121
75,100,0.6,0.0005,1.92538
80,100,0.6,0.0005,1.9425999999999997
30,100,0.65,0.0005,1.7551599999999998
35,100,0.65,0.0005,1.7984799999999999
40,100,0.65,0.0005,1.8298700000000006
45,100,0.65,0.0005,1.87293
50,100,0.65,0.0005,1.8798300000000003
55,100,0.65,0.0005,1.90719
60,100,0.65,0.0005,1.9056600000000001
65,100,0.65,0.0005,1.9023999999999999
70,100,0.65,0.0005,1.9090500000000006
75,100,0.65,0.0005,1.9359600000000001
80,100,0.65,0.0005,1.9445699999999997
30,100,0.7,0.0005,1.7900400000000003
35,100,0.7,0.0005,1.8326000000000005
40,100,0.7,0.0005,1.8288999999999995
45,100,0.7,0.0005,1.8666899999999997
50,100,0.7,0.0005,1.8858799999999996
55,100,0.7,0.0005,1.8778600000000003
60,100,0.7,0.0005,1.91321
65,100,0.7,0.0005,1.9203799999999995
70,100,0.7,0.0005,1.9401000000000002
75,100,0.7,0.0005,1.9468899999999996
80,100,0.7,0.0005,1.9477799999999998
30,100,0.75,0.0005,1.7958399999999994
35,100,0.75,0.0005,1.8402000000000003
40,100,0.75,0.0005,1.82015
45,100,0.75,0.0005,1.8590999999999998
50,100,0.75,0.0005,1.8553600000000003
55,100,0.75,0.0005,1.8861900000000003
60,100,0.75,0.0005,1.9087899999999995
65,100,0.75,0.0005,1.9308099999999992
70,100,0.75,0.0005,1.9417099999999996
75,100,0.75,0.0005,1.9249599999999996
80,100,0.75,0.0005,1.9485899999999998
30,100,0.8,0.0005,1.7466699999999997
35,100,0.8,0.0005,1.8152600000000008
40,100,0.8,0.0005,1.8589000000000007
45,100,0.8,0.0005,1.8584
50,100,0.8,0.0005,1.9091
55,100,0.8,0.0005,1.91886
60,100,0.8,0.0005,1.92365
65,100,0.8,0.0005,1.9206300000000005
70,100,0.8,0.0005,1.94897
75,100,0.8,0.0005,1.9354599999999997
80,100,0.8,0.0005,1.9524299999999999
30,100,0.85,0.0005,1.7801500000000001
35,100,0.85,0.0005,1.82331
40,100,0.85,0.0005,1.86493
45,100,0.85,0.0005,1.8536200000000005
50,100,0.85,0.0005,1.86852
55,100,0.85,0.0005,1.9100500000000002
60,100,0.85,0.0005,1.91763
65,100,0.85,0.0005,1.9327599999999998
70,100,0.85,0.0005,1.94762
75,100,0.85,0.0005,1.94232
80,100,0.85,0.0005,1.9588000000000005
30,100,0.9,0.0005,1.7929499999999998
35,100,0.9,0.0005,1.8244800000000003
40,100,0.9,0.0005,1.8175500000000004
45,100,0.9,0.0005,1.8852900000000004
50,100,0.9,0.0005,1.8688899999999997
55,100,0.9,0.0005,1.9054800000000005
60,100,0.9,0.0005,1.92311
65,100,0.9,0.0005,1.9347699999999997
70,100,0.9,0.0005,1.9436300000000009
75,100,0.9,0.0005,1.9708399999999997
80,100,0.9,0.0005,1.9485300000000003
30,100,0.5,0.001,1.75801
35,100,0.5,0.001,1.7452700000000005
40,100,0.5,0.001,1.8466
45,100,0.5,0.001,1.8247800000000003
50,100,0.5,0.001,1.8446200000000004
55,100,0.5,0.001,1.8738800000000009
60,100,0.5,0.001,1.909210000000001
65,100,0.5,0.001,1.8989500000000001
70,100,0.5,0.001,1.9152599999999997
75,100,0.5,0.001,1.9007799999999995
80,100,0.5,0.001,1.92654
30,100,0.55,0.001,1.73804
35,100,0.55,0.001,1.8033299999999999
40,100,0.55,0.001,1.834000000000001
45,100,0.55,0.001,1.8675999999999997
50,100,0.55,0.001,1.8751200000000003
55,100,0.55,0.001,1.8621800000000002
60,100,0.55,0.001,1.8745000000000003
65,100,0.55,0.001,1.9071299999999995
70,100,0.55,0.001,1.9079599999999997
75,100,0.55,0.001,1.90707
80,100,0.55,0.001,1.9494799999999999
30,100,0.6,0.001,1.7400200000000006
35,100,0.6,0.001,1.8388600000000006
40,100,0.6,0.001,1.8332099999999998
45,100,0.6,0.001,1.8501100000000008
50,100,0.6,0.001,1.8829099999999996
55,100,0.6,0.001,1.8913600000000002
60,100,0.6,0.001,1.8935900000000003
65,100,0.6,0.001,1.8900400000000004
70,100,0.6,0.001,1.9378500000000003
75,100,0.6,0.001,1.9226699999999994
80,100,0.6,0.001,1.9261700000000004
30,100,0.65,0.001,1.754360000000001
35,100,0.65,0.001,1.8149400000000007
40,100,0.65,0.001,1.83187
45,100,0.65,0.001,1.8732500000000005
50,100,0.65,0.001,1.85004
55,100,0.65,0.001,1.8905399999999997
60,100,0.65,0.001,1.9155099999999994
65,100,0.65,0.001,1.93277
70,100,0.65,0.001,1.9085699999999994
75,100,0.65,0.001,1.9445900000000003
80,100,0.65,0.001,1.92222
30,100,0.7,0.001,1.8167400000000007
35,100,0.7,0.001,1.80689
40,100,0.7,0.001,1.8643300000000003
45,100,0.7,0.001,1.8667600000000006
50,100,0.7,0.001,1.8905699999999999
55,100,0.7,0.001,1.8817499999999994
60,100,0.7,0.001,1.89808
65,100,0.7,0.001,1.9124499999999998
70,100,0.7,0.001,1.93808
75,100,0.7,0.001,1.9333500000000001
80,100,0.7,0.001,1.95788
30,100,0.75,0.001,1.78896
35,100,0.75,0.001,1.84792
40,100,0.75,0.001,1.8524600000000007
45,100,0.75,0.001,1.86027
